도로명코드,도로명,읍면동일련번호,시도명,아이디,입력일자
112604118576,중랑천로50길,0,서울특별시,ssongda9412,20200316180203
112604118576,중랑천로50길,1,서울특별시,ssongda9412,20200316180203
112604118577,중랑천로56길,0,서울특별시,ssongda9412,20200316180203
112604118577,중랑천로56길,1,서울특별시,ssongda9412,20200316180203
112604118578,중랑천로5길,0,서울특별시,ssongda9412,20200316180203
112604118578,중랑천로5길,1,서울특별시,ssongda9412,20200316180203
112604118579,중랑천로8길,0,서울특별시,ssongda9412,20200316180203
112604118579,중랑천로8길,1,서울특별시,ssongda9412,20200316180203
112604118580,동일로168길,0,서울특별시,ssongda9412,20200316180203
112604118581,봉화산로47길,0,서울특별시,ssongda9412,20200316180203
112604118582,봉화산로50길,0,서울특별시,ssongda9412,20200316180203
112604118583,상봉로31길,0,서울특별시,ssongda9412,20200316180203
112604118584,신내로16길,0,서울특별시,ssongda9412,20200316180203
112604118584,신내로16길,1,서울특별시,ssongda9412,20200316180203
112604118585,양원역로6길,0,서울특별시,ssongda9412,20200316180203
112604118586,용마산로125다길,0,서울특별시,ssongda9412,20200316180203
112604118588,중랑역로2길,0,서울특별시,ssongda9412,20200316180203
112604118589,신내역로1길,0,서울특별시,ssongda9412,20200316180203
112604118589,신내역로1길,1,서울특별시,ssongda9412,20200316180203
112604118590,신내역로1가길,0,서울특별시,ssongda9412,20200316180203
112604118590,신내역로1가길,1,서울특별시,ssongda9412,20200316180203
112604118591,신내역로3길,0,서울특별시,ssongda9412,20200316180203
112604118591,신내역로3길,1,서울특별시,ssongda9412,20200316180203
112903005003,보문로,0,서울특별시,ssongda9412,20200316180203
112903005003,보문로,1,서울특별시,ssongda9412,20200316180203
112903005003,보문로,2,서울특별시,ssongda9412,20200316180203
112903005003,보문로,3,서울특별시,ssongda9412,20200316180203
112903005003,보문로,4,서울특별시,ssongda9412,20200316180203
112903005003,보문로,5,서울특별시,ssongda9412,20200316180203
112903005003,보문로,6,서울특별시,ssongda9412,20200316180203
112903005003,보문로,7,서울특별시,ssongda9412,20200316180203
112903005003,보문로,8,서울특별시,ssongda9412,20200316180203
112903005007,지봉로,0,서울특별시,ssongda9412,20200316180203
112903005007,지봉로,1,서울특별시,ssongda9412,20200316180203
112903005008,창경궁로,0,서울특별시,ssongda9412,20200316180203
112903005008,창경궁로,1,서울특별시,ssongda9412,20200316180203
112903005008,창경궁로,2,서울특별시,ssongda9412,20200316180203
112903005035,안암로,0,서울특별시,ssongda9412,20200316180203
112903005035,안암로,1,서울특별시,ssongda9412,20200316180203
112903005035,안암로,2,서울특별시,ssongda9412,20200316180203
112903005035,안암로,3,서울특별시,ssongda9412,20200316180203
112903005035,안암로,4,서울특별시,ssongda9412,20200316180203
112903005036,종암로,0,서울특별시,ssongda9412,20200316180203
112903005036,종암로,1,서울특별시,ssongda9412,20200316180203
112903005036,종암로,2,서울특별시,ssongda9412,20200316180203
112903005036,종암로,3,서울특별시,ssongda9412,20200316180203
112903005038,한천로,0,서울특별시,ssongda9412,20200316180203
112903005038,한천로,1,서울특별시,ssongda9412,20200316180203
112903005038,한천로,2,서울특별시,ssongda9412,20200316180203
112903005039,도봉로,0,서울특별시,ssongda9412,20200316180203
112903005039,도봉로,1,서울특별시,ssongda9412,20200316180203
112903005041,삼양로,0,서울특별시,ssongda9412,20200316180203
112903005041,삼양로,1,서울특별시,ssongda9412,20200316180203
112903005042,솔샘로,0,서울특별시,ssongda9412,20200316180203
112903005042,솔샘로,1,서울특별시,ssongda9412,20200316180203
112903005043,숭인로,0,서울특별시,ssongda9412,20200316180203
112903005043,숭인로,1,서울특별시,ssongda9412,20200316180203
112903005044,오패산로,0,서울특별시,ssongda9412,20200316180203
112903005044,오패산로,1,서울특별시,ssongda9412,20200316180203
112903005046,화랑로,0,서울특별시,ssongda9412,20200316180203
112903005046,화랑로,1,서울특별시,ssongda9412,20200316180203
112903005046,화랑로,2,서울특별시,ssongda9412,20200316180203
112903005046,화랑로,3,서울특별시,ssongda9412,20200316180203
112903005046,화랑로,4,서울특별시,ssongda9412,20200316180203
112903100019,북악산로,0,서울특별시,ssongda9412,20200316180203
112903100019,북악산로,1,서울특별시,ssongda9412,20200316180203
112903100019,북악산로,2,서울특별시,ssongda9412,20200316180203
112903100019,북악산로,4,서울특별시,ssongda9412,20200316180203
112903100019,북악산로,5,서울특별시,ssongda9412,20200316180203
112903100019,북악산로,6,서울특별시,ssongda9412,20200316180203
112903100022,혜화로,0,서울특별시,ssongda9412,20200316180203
112903100022,혜화로,1,서울특별시,ssongda9412,20200316180203
112903107001,길음로,0,서울특별시,ssongda9412,20200316180203
112903107001,길음로,1,서울특별시,ssongda9412,20200316180203
112903107002,돌곶이로,0,서울특별시,ssongda9412,20200316180203
112903107002,돌곶이로,1,서울특별시,ssongda9412,20200316180203
112903107002,돌곶이로,2,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,0,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,1,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,2,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,3,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,4,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,5,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,6,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,7,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,8,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,9,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,10,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,11,서울특별시,ssongda9412,20200316180203
112903107003,동소문로,12,서울특별시,ssongda9412,20200316180203
112903107004,보국문로,0,서울특별시,ssongda9412,20200316180203
112903107004,보국문로,1,서울특별시,ssongda9412,20200316180203
112903107005,삼선교로,0,서울특별시,ssongda9412,20200316180203
112903107005,삼선교로,1,서울특별시,ssongda9412,20200316180203
112903107005,삼선교로,2,서울특별시,ssongda9412,20200316180203
112903107005,삼선교로,3,서울특별시,ssongda9412,20200316180203
112903107005,삼선교로,4,서울특별시,ssongda9412,20200316180203
112903107005,삼선교로,5,서울특별시,ssongda9412,20200316180203
112903107006,서경로,0,서울특별시,ssongda9412,20200316180203
112903107006,서경로,2,서울특별시,ssongda9412,20200316180203
112903107007,선잠로,0,서울특별시,ssongda9412,20200316180203
112903107007,선잠로,1,서울특별시,ssongda9412,20200316180203
112903107008,성북로,0,서울특별시,ssongda9412,20200316180203
112903107008,성북로,1,서울특별시,ssongda9412,20200316180203
112903107008,성북로,2,서울특별시,ssongda9412,20200316180203
112903107008,성북로,3,서울특별시,ssongda9412,20200316180203
112903107009,아리랑로,0,서울특별시,ssongda9412,20200316180203
112903107009,아리랑로,1,서울특별시,ssongda9412,20200316180203
112903107009,아리랑로,2,서울특별시,ssongda9412,20200316180203
112903107009,아리랑로,3,서울특별시,ssongda9412,20200316180203
112903107009,아리랑로,4,서울특별시,ssongda9412,20200316180203
112903107009,아리랑로,5,서울특별시,ssongda9412,20200316180203
112903107009,아리랑로,6,서울특별시,ssongda9412,20200316180203
112903107010,월곡로,0,서울특별시,ssongda9412,20200316180203
112903107010,월곡로,1,서울특별시,ssongda9412,20200316180203
112903107010,월곡로,2,서울특별시,ssongda9412,20200316180203
112903107012,장월로,0,서울특별시,ssongda9412,20200316180203
112903107012,장월로,1,서울특별시,ssongda9412,20200316180203
112903107012,장월로,2,서울특별시,ssongda9412,20200316180203
112903107013,장위로,0,서울특별시,ssongda9412,20200316180203
112903107013,장위로,1,서울특별시,ssongda9412,20200316180203
112903107014,정릉로,0,서울특별시,ssongda9412,20200316180203
112903107014,정릉로,1,서울특별시,ssongda9412,20200316180203
112903107014,정릉로,2,서울특별시,ssongda9412,20200316180203
112903107014,정릉로,3,서울특별시,ssongda9412,20200316180203
112903107014,정릉로,4,서울특별시,ssongda9412,20200316180203
112903107014,정릉로,5,서울특별시,ssongda9412,20200316180203
112903107015,대사관로,0,서울특별시,ssongda9412,20200316180203
112903107015,대사관로,1,서울특별시,ssongda9412,20200316180203
112903107018,월계로,0,서울특별시,ssongda9412,20200316180203
112903107018,월계로,1,서울특별시,ssongda9412,20200316180203
112903107018,월계로,2,서울특별시,ssongda9412,20200316180203
112903107023,회기로,0,서울특별시,ssongda9412,20200316180203
112903107023,회기로,1,서울특별시,ssongda9412,20200316180203
112903352207,고려대로,0,서울특별시,ssongda9412,20200316180203
112903352207,고려대로,1,서울특별시,ssongda9412,20200316180203
112903352207,고려대로,2,서울특별시,ssongda9412,20200316180203
112903352207,고려대로,3,서울특별시,ssongda9412,20200316180203
112903352207,고려대로,4,서울특별시,ssongda9412,20200316180203
112904121001,길음로13길,0,서울특별시,ssongda9412,20200316180203
112904121001,길음로13길,1,서울특별시,ssongda9412,20200316180203
112904121002,길음로15가길,0,서울특별시,ssongda9412,20200316180203
112904121002,길음로15가길,1,서울특별시,ssongda9412,20200316180203
112904121003,길음로15길,0,서울특별시,ssongda9412,20200316180203
112904121003,길음로15길,1,서울특별시,ssongda9412,20200316180203
112904121005,길음로1가길,0,서울특별시,ssongda9412,20200316180203
112904121005,길음로1가길,1,서울특별시,ssongda9412,20200316180203
112904121006,길음로1길,0,서울특별시,ssongda9412,20200316180203
112904121006,길음로1길,1,서울특별시,ssongda9412,20200316180203
112904121007,길음로3길,0,서울특별시,ssongda9412,20200316180203
112904121007,길음로3길,1,서울특별시,ssongda9412,20200316180203
112904121008,길음로5길,0,서울특별시,ssongda9412,20200316180203
112904121008,길음로5길,1,서울특별시,ssongda9412,20200316180203
112904121009,길음로7길,0,서울특별시,ssongda9412,20200316180203
112904121009,길음로7길,1,서울특별시,ssongda9412,20200316180203
112904121010,길음로9길,0,서울특별시,ssongda9412,20200316180203
112904121010,길음로9길,2,서울특별시,ssongda9412,20200316180203
112904121010,길음로9길,3,서울특별시,ssongda9412,20200316180203
112904121011,낙산길,0,서울특별시,ssongda9412,20200316180203
112904121011,낙산길,1,서울특별시,ssongda9412,20200316180203
112904121011,낙산길,2,서울특별시,ssongda9412,20200316180203
112904121011,낙산길,3,서울특별시,ssongda9412,20200316180203
112904121013,대사관로11가길,0,서울특별시,ssongda9412,20200316180203
112904121013,대사관로11가길,1,서울특별시,ssongda9412,20200316180203
112904121014,대사관로11길,0,서울특별시,ssongda9412,20200316180203
112904121014,대사관로11길,1,서울특별시,ssongda9412,20200316180203
112904121015,대사관로11나길,0,서울특별시,ssongda9412,20200316180203
112904121015,대사관로11나길,1,서울특별시,ssongda9412,20200316180203
112904121016,대사관로13길,0,서울특별시,ssongda9412,20200316180203
112904121016,대사관로13길,1,서울특별시,ssongda9412,20200316180203
112904121017,대사관로1길,0,서울특별시,ssongda9412,20200316180203
112904121017,대사관로1길,1,서울특별시,ssongda9412,20200316180203
112904121018,대사관로3길,0,서울특별시,ssongda9412,20200316180203
112904121018,대사관로3길,1,서울특별시,ssongda9412,20200316180203
112904121019,대사관로5가길,0,서울특별시,ssongda9412,20200316180203
112904121019,대사관로5가길,1,서울특별시,ssongda9412,20200316180203
112904121020,대사관로5길,0,서울특별시,ssongda9412,20200316180203
112904121020,대사관로5길,1,서울특별시,ssongda9412,20200316180203
112904121021,대사관로7길,0,서울특별시,ssongda9412,20200316180203
112904121021,대사관로7길,1,서울특별시,ssongda9412,20200316180203
112904121022,대사관로8길,0,서울특별시,ssongda9412,20200316180203
112904121022,대사관로8길,1,서울특별시,ssongda9412,20200316180203
112904121023,대사관로9길,0,서울특별시,ssongda9412,20200316180203
112904121023,대사관로9길,1,서울특별시,ssongda9412,20200316180203
112904121024,도봉로1길,0,서울특별시,ssongda9412,20200316180203
112904121024,도봉로1길,1,서울특별시,ssongda9412,20200316180203
112904121025,도봉로3가길,0,서울특별시,ssongda9412,20200316180203
112904121025,도봉로3가길,1,서울특별시,ssongda9412,20200316180203
112904121026,도봉로3길,0,서울특별시,ssongda9412,20200316180203
112904121026,도봉로3길,1,서울특별시,ssongda9412,20200316180203
112904121027,도봉로3나길,0,서울특별시,ssongda9412,20200316180203
112904121027,도봉로3나길,1,서울특별시,ssongda9412,20200316180203
112904121028,돌곶이로10길,0,서울특별시,ssongda9412,20200316180203
112904121028,돌곶이로10길,1,서울특별시,ssongda9412,20200316180203
112904121029,돌곶이로11길,0,서울특별시,ssongda9412,20200316180203
112904121029,돌곶이로11길,1,서울특별시,ssongda9412,20200316180203
112904121030,돌곶이로12길,0,서울특별시,ssongda9412,20200316180203
112904121030,돌곶이로12길,1,서울특별시,ssongda9412,20200316180203
112904121031,돌곶이로13길,0,서울특별시,ssongda9412,20200316180203
112904121031,돌곶이로13길,1,서울특별시,ssongda9412,20200316180203
112904121032,돌곶이로14길,0,서울특별시,ssongda9412,20200316180203
112904121032,돌곶이로14길,1,서울특별시,ssongda9412,20200316180203
112904121033,돌곶이로15길,0,서울특별시,ssongda9412,20200316180203
112904121033,돌곶이로15길,1,서울특별시,ssongda9412,20200316180203
112904121034,돌곶이로17가길,0,서울특별시,ssongda9412,20200316180203
112904121034,돌곶이로17가길,1,서울특별시,ssongda9412,20200316180203
112904121035,돌곶이로17길,0,서울특별시,ssongda9412,20200316180203
112904121035,돌곶이로17길,1,서울특별시,ssongda9412,20200316180203
112904121036,돌곶이로18길,0,서울특별시,ssongda9412,20200316180203
112904121036,돌곶이로18길,1,서울특별시,ssongda9412,20200316180203
112904121037,돌곶이로19길,0,서울특별시,ssongda9412,20200316180203
112904121037,돌곶이로19길,1,서울특별시,ssongda9412,20200316180203
112904121038,돌곶이로21가길,0,서울특별시,ssongda9412,20200316180203
112904121038,돌곶이로21가길,1,서울특별시,ssongda9412,20200316180203
112904121039,돌곶이로21길,0,서울특별시,ssongda9412,20200316180203
112904121039,돌곶이로21길,1,서울특별시,ssongda9412,20200316180203
112904121040,돌곶이로21나길,0,서울특별시,ssongda9412,20200316180203
112904121040,돌곶이로21나길,1,서울특별시,ssongda9412,20200316180203
112904121041,돌곶이로22가길,0,서울특별시,ssongda9412,20200316180203
112904121041,돌곶이로22가길,1,서울특별시,ssongda9412,20200316180203
112904121042,돌곶이로22길,0,서울특별시,ssongda9412,20200316180203
112904121042,돌곶이로22길,1,서울특별시,ssongda9412,20200316180203
112904121043,돌곶이로22나길,0,서울특별시,ssongda9412,20200316180203
112904121043,돌곶이로22나길,1,서울특별시,ssongda9412,20200316180203
112904121044,돌곶이로23가길,0,서울특별시,ssongda9412,20200316180203
112904121044,돌곶이로23가길,1,서울특별시,ssongda9412,20200316180203
112904121045,돌곶이로23길,0,서울특별시,ssongda9412,20200316180203
112904121045,돌곶이로23길,1,서울특별시,ssongda9412,20200316180203
112904121046,돌곶이로24길,0,서울특별시,ssongda9412,20200316180203
112904121046,돌곶이로24길,1,서울특별시,ssongda9412,20200316180203
112904121047,돌곶이로25길,0,서울특별시,ssongda9412,20200316180203
112904121047,돌곶이로25길,1,서울특별시,ssongda9412,20200316180203
112904121048,돌곶이로26길,0,서울특별시,ssongda9412,20200316180203
112904121048,돌곶이로26길,1,서울특별시,ssongda9412,20200316180203
112904121049,돌곶이로27가길,0,서울특별시,ssongda9412,20200316180203
112904121049,돌곶이로27가길,1,서울특별시,ssongda9412,20200316180203
112904121050,돌곶이로27길,0,서울특별시,ssongda9412,20200316180203
112904121050,돌곶이로27길,1,서울특별시,ssongda9412,20200316180203
112904121051,돌곶이로27나길,0,서울특별시,ssongda9412,20200316180203
112904121051,돌곶이로27나길,1,서울특별시,ssongda9412,20200316180203
112904121052,돌곶이로28길,0,서울특별시,ssongda9412,20200316180203
112904121052,돌곶이로28길,1,서울특별시,ssongda9412,20200316180203
112904121053,돌곶이로30가길,0,서울특별시,ssongda9412,20200316180203
112904121053,돌곶이로30가길,1,서울특별시,ssongda9412,20200316180203
112904121054,돌곶이로30길,0,서울특별시,ssongda9412,20200316180203
112904121054,돌곶이로30길,1,서울특별시,ssongda9412,20200316180203
112904121055,돌곶이로30나길,0,서울특별시,ssongda9412,20200316180203
112904121055,돌곶이로30나길,1,서울특별시,ssongda9412,20200316180203
112904121056,돌곶이로31길,0,서울특별시,ssongda9412,20200316180203
112904121056,돌곶이로31길,1,서울특별시,ssongda9412,20200316180203
112904121057,돌곶이로32길,0,서울특별시,ssongda9412,20200316180203
112904121057,돌곶이로32길,1,서울특별시,ssongda9412,20200316180203
112904121058,돌곶이로34길,0,서울특별시,ssongda9412,20200316180203
112904121058,돌곶이로34길,1,서울특별시,ssongda9412,20200316180203
112904121059,돌곶이로36길,0,서울특별시,ssongda9412,20200316180203
112904121059,돌곶이로36길,1,서울특별시,ssongda9412,20200316180203
112904121060,돌곶이로37길,0,서울특별시,ssongda9412,20200316180203
112904121060,돌곶이로37길,1,서울특별시,ssongda9412,20200316180203
112904121061,돌곶이로38길,0,서울특별시,ssongda9412,20200316180203
112904121061,돌곶이로38길,1,서울특별시,ssongda9412,20200316180203
112904121062,돌곶이로39길,0,서울특별시,ssongda9412,20200316180203
112904121062,돌곶이로39길,1,서울특별시,ssongda9412,20200316180203
112904121063,돌곶이로3길,0,서울특별시,ssongda9412,20200316180203
112904121063,돌곶이로3길,1,서울특별시,ssongda9412,20200316180203
112904121064,돌곶이로40가길,0,서울특별시,ssongda9412,20200316180203
112904121064,돌곶이로40가길,1,서울특별시,ssongda9412,20200316180203
112904121065,돌곶이로40길,0,서울특별시,ssongda9412,20200316180203
112904121065,돌곶이로40길,1,서울특별시,ssongda9412,20200316180203
112904121066,돌곶이로41가길,0,서울특별시,ssongda9412,20200316180203
112904121066,돌곶이로41가길,1,서울특별시,ssongda9412,20200316180203
112904121067,돌곶이로41길,0,서울특별시,ssongda9412,20200316180203
112904121067,돌곶이로41길,1,서울특별시,ssongda9412,20200316180203
112904121068,돌곶이로5길,0,서울특별시,ssongda9412,20200316180203
112904121068,돌곶이로5길,1,서울특별시,ssongda9412,20200316180203
112904121070,돌곶이로7길,0,서울특별시,ssongda9412,20200316180203
112904121070,돌곶이로7길,1,서울특별시,ssongda9412,20200316180203
112904121071,돌곶이로8가길,0,서울특별시,ssongda9412,20200316180203
112904121071,돌곶이로8가길,1,서울특별시,ssongda9412,20200316180203
112904121072,돌곶이로8길,0,서울특별시,ssongda9412,20200316180203
112904121072,돌곶이로8길,1,서울특별시,ssongda9412,20200316180203
112904121073,돌곶이로8나길,0,서울특별시,ssongda9412,20200316180203
112904121073,돌곶이로8나길,1,서울특별시,ssongda9412,20200316180203
112904121074,돌곶이로8다길,0,서울특별시,ssongda9412,20200316180203
112904121074,돌곶이로8다길,1,서울특별시,ssongda9412,20200316180203
112904121077,돌곶이로8바길,0,서울특별시,ssongda9412,20200316180203
112904121077,돌곶이로8바길,1,서울특별시,ssongda9412,20200316180203
112904121078,돌곶이로8아길,0,서울특별시,ssongda9412,20200316180203
112904121078,돌곶이로8아길,1,서울특별시,ssongda9412,20200316180203
112904121079,돌곶이로9가길,0,서울특별시,ssongda9412,20200316180203
112904121079,돌곶이로9가길,1,서울특별시,ssongda9412,20200316180203
112904121080,돌곶이로9길,0,서울특별시,ssongda9412,20200316180203
112904121080,돌곶이로9길,1,서울특별시,ssongda9412,20200316180203
112904121081,돌곶이로9나길,0,서울특별시,ssongda9412,20200316180203
112904121081,돌곶이로9나길,1,서울특별시,ssongda9412,20200316180203
112904121083,동망산길,0,서울특별시,ssongda9412,20200316180203
112904121083,동망산길,1,서울특별시,ssongda9412,20200316180203
112904121084,동소문로10길,0,서울특별시,ssongda9412,20200316180203
112904121084,동소문로10길,1,서울특별시,ssongda9412,20200316180203
112904121084,동소문로10길,2,서울특별시,ssongda9412,20200316180203
112904121085,동소문로11길,0,서울특별시,ssongda9412,20200316180203
112904121085,동소문로11길,1,서울특별시,ssongda9412,20200316180203
112904121086,동소문로13가길,0,서울특별시,ssongda9412,20200316180203
112904121086,동소문로13가길,1,서울특별시,ssongda9412,20200316180203
112904121087,동소문로13길,0,서울특별시,ssongda9412,20200316180203
112904121087,동소문로13길,1,서울특별시,ssongda9412,20200316180203
112904121087,동소문로13길,2,서울특별시,ssongda9412,20200316180203
112904121088,동소문로13나길,0,서울특별시,ssongda9412,20200316180203
112904121088,동소문로13나길,1,서울특별시,ssongda9412,20200316180203
112904121088,동소문로13나길,2,서울특별시,ssongda9412,20200316180203
112904121089,동소문로15길,0,서울특별시,ssongda9412,20200316180203
112904121089,동소문로15길,1,서울특별시,ssongda9412,20200316180203
112904121089,동소문로15길,2,서울특별시,ssongda9412,20200316180203
112904121090,동소문로17길,0,서울특별시,ssongda9412,20200316180203
112904121090,동소문로17길,1,서울특별시,ssongda9412,20200316180203
112904121091,동소문로18길,0,서울특별시,ssongda9412,20200316180203
112904121091,동소문로18길,1,서울특별시,ssongda9412,20200316180203
112904121092,동소문로20가길,0,서울특별시,ssongda9412,20200316180203
112904121092,동소문로20가길,1,서울특별시,ssongda9412,20200316180203
112904121093,동소문로20길,0,서울특별시,ssongda9412,20200316180203
112904121093,동소문로20길,1,서울특별시,ssongda9412,20200316180203
112904121093,동소문로20길,2,서울특별시,ssongda9412,20200316180203
112904121094,동소문로20나길,0,서울특별시,ssongda9412,20200316180203
112904121094,동소문로20나길,1,서울특별시,ssongda9412,20200316180203
112904121095,동소문로20다길,0,서울특별시,ssongda9412,20200316180203
112904121095,동소문로20다길,1,서울특별시,ssongda9412,20200316180203
112904121096,동소문로22길,0,서울특별시,ssongda9412,20200316180203
112904121096,동소문로22길,1,서울특별시,ssongda9412,20200316180203
112904121096,동소문로22길,2,서울특별시,ssongda9412,20200316180203
112904121097,동소문로23길,0,서울특별시,ssongda9412,20200316180203
112904121097,동소문로23길,1,서울특별시,ssongda9412,20200316180203
112904121097,동소문로23길,2,서울특별시,ssongda9412,20200316180203
112904121098,동소문로24가길,0,서울특별시,ssongda9412,20200316180203
112904121098,동소문로24가길,1,서울특별시,ssongda9412,20200316180203
112904121098,동소문로24가길,2,서울특별시,ssongda9412,20200316180203
112904121099,동소문로24길,0,서울특별시,ssongda9412,20200316180203
112904121099,동소문로24길,1,서울특별시,ssongda9412,20200316180203
112904121100,동소문로25가길,0,서울특별시,ssongda9412,20200316180203
112904121100,동소문로25가길,1,서울특별시,ssongda9412,20200316180203
112904121101,동소문로25길,0,서울특별시,ssongda9412,20200316180203
112904121101,동소문로25길,1,서울특별시,ssongda9412,20200316180203
112904121101,동소문로25길,2,서울특별시,ssongda9412,20200316180203
112904121102,동소문로26가길,0,서울특별시,ssongda9412,20200316180203
112904121102,동소문로26가길,1,서울특별시,ssongda9412,20200316180203
112904121102,동소문로26가길,2,서울특별시,ssongda9412,20200316180203
112904121103,동소문로26길,0,서울특별시,ssongda9412,20200316180203
112904121103,동소문로26길,1,서울특별시,ssongda9412,20200316180203
112904121103,동소문로26길,2,서울특별시,ssongda9412,20200316180203
112904121104,동소문로26나길,0,서울특별시,ssongda9412,20200316180203
112904121104,동소문로26나길,1,서울특별시,ssongda9412,20200316180203
112904121104,동소문로26나길,2,서울특별시,ssongda9412,20200316180203
112904121105,동소문로26다길,0,서울특별시,ssongda9412,20200316180203
112904121105,동소문로26다길,1,서울특별시,ssongda9412,20200316180203
112904121106,동소문로26라길,0,서울특별시,ssongda9412,20200316180203
112904121106,동소문로26라길,1,서울특별시,ssongda9412,20200316180203
112904121107,동소문로26마길,0,서울특별시,ssongda9412,20200316180203
112904121107,동소문로26마길,1,서울특별시,ssongda9412,20200316180203
112904121107,동소문로26마길,2,서울특별시,ssongda9412,20200316180203
112904121108,동소문로27길,0,서울특별시,ssongda9412,20200316180203
112904121108,동소문로27길,1,서울특별시,ssongda9412,20200316180203
112904121109,동소문로28길,0,서울특별시,ssongda9412,20200316180203
112904121109,동소문로28길,1,서울특별시,ssongda9412,20200316180203
112904121110,동소문로29길,0,서울특별시,ssongda9412,20200316180203
112904121110,동소문로29길,1,서울특별시,ssongda9412,20200316180203
112904121110,동소문로29길,2,서울특별시,ssongda9412,20200316180203
112904121110,동소문로29길,3,서울특별시,ssongda9412,20200316180203
112904121111,동소문로2길,0,서울특별시,ssongda9412,20200316180203
112904121111,동소문로2길,1,서울특별시,ssongda9412,20200316180203
112904121111,동소문로2길,2,서울특별시,ssongda9412,20200316180203
112904121112,동소문로31길,0,서울특별시,ssongda9412,20200316180203
112904121112,동소문로31길,1,서울특별시,ssongda9412,20200316180203
112904121112,동소문로31길,2,서울특별시,ssongda9412,20200316180203
112904121113,동소문로32길,0,서울특별시,ssongda9412,20200316180203
112904121113,동소문로32길,1,서울특별시,ssongda9412,20200316180203
112904121113,동소문로32길,2,서울특별시,ssongda9412,20200316180203
112904121114,동소문로34길,0,서울특별시,ssongda9412,20200316180203
112904121114,동소문로34길,1,서울특별시,ssongda9412,20200316180203
112904121115,동소문로35가길,0,서울특별시,ssongda9412,20200316180203
112904121115,동소문로35가길,1,서울특별시,ssongda9412,20200316180203
112904121115,동소문로35가길,2,서울특별시,ssongda9412,20200316180203
112904121116,동소문로35길,0,서울특별시,ssongda9412,20200316180203
112904121116,동소문로35길,1,서울특별시,ssongda9412,20200316180203
112904121116,동소문로35길,2,서울특별시,ssongda9412,20200316180203
112904121117,동소문로3길,0,서울특별시,ssongda9412,20200316180203
112904121117,동소문로3길,1,서울특별시,ssongda9412,20200316180203
112904121117,동소문로3길,2,서울특별시,ssongda9412,20200316180203
112904121118,동소문로40길,0,서울특별시,ssongda9412,20200316180203
112904121118,동소문로40길,1,서울특별시,ssongda9412,20200316180203
112904121119,동소문로41길,0,서울특별시,ssongda9412,20200316180203
112904121119,동소문로41길,1,서울특별시,ssongda9412,20200316180203
112904121120,동소문로42가길,0,서울특별시,ssongda9412,20200316180203
112904121120,동소문로42가길,1,서울특별시,ssongda9412,20200316180203
112904121121,동소문로42길,0,서울특별시,ssongda9412,20200316180203
112904121121,동소문로42길,1,서울특별시,ssongda9412,20200316180203
112904121122,동소문로42나길,0,서울특별시,ssongda9412,20200316180203
112904121122,동소문로42나길,1,서울특별시,ssongda9412,20200316180203
112904121123,동소문로42다길,0,서울특별시,ssongda9412,20200316180203
112904121123,동소문로42다길,1,서울특별시,ssongda9412,20200316180203
112904121124,동소문로43가길,0,서울특별시,ssongda9412,20200316180203
112904121124,동소문로43가길,1,서울특별시,ssongda9412,20200316180203
112904121125,동소문로43길,0,서울특별시,ssongda9412,20200316180203
112904121125,동소문로43길,1,서울특별시,ssongda9412,20200316180203
112904121126,동소문로43나길,0,서울특별시,ssongda9412,20200316180203
112904121126,동소문로43나길,1,서울특별시,ssongda9412,20200316180203
112904121127,동소문로43다길,0,서울특별시,ssongda9412,20200316180203
112904121127,동소문로43다길,1,서울특별시,ssongda9412,20200316180203
112904121128,동소문로44길,0,서울특별시,ssongda9412,20200316180203
112904121128,동소문로44길,1,서울특별시,ssongda9412,20200316180203
112904121129,동소문로46길,0,서울특별시,ssongda9412,20200316180203
112904121129,동소문로46길,1,서울특별시,ssongda9412,20200316180203
112904121130,동소문로47가길,0,서울특별시,ssongda9412,20200316180203
112904121130,동소문로47가길,1,서울특별시,ssongda9412,20200316180203
112904121131,동소문로47길,0,서울특별시,ssongda9412,20200316180203
112904121131,동소문로47길,1,서울특별시,ssongda9412,20200316180203
112904121132,동소문로47나길,0,서울특별시,ssongda9412,20200316180203
112904121132,동소문로47나길,1,서울특별시,ssongda9412,20200316180203
112904121134,동소문로5길,0,서울특별시,ssongda9412,20200316180203
112904121134,동소문로5길,1,서울특별시,ssongda9412,20200316180203
112904121135,동소문로6길,0,서울특별시,ssongda9412,20200316180203
112904121135,동소문로6길,1,서울특별시,ssongda9412,20200316180203
112904121136,동소문로7길,0,서울특별시,ssongda9412,20200316180203
112904121136,동소문로7길,1,서울특별시,ssongda9412,20200316180203
112904121136,동소문로7길,2,서울특별시,ssongda9412,20200316180203
